age,city,department,experience,id,name,performance_score,random_noise,risk_level,salary,success_probability
41,Mumbai,94,84,1444,Name_1443,18,0.221846173910186,0,22,0.7
710,Delhi,94,48,1445,Name_1444,41,-0.030500707632697154,0,85,0.72
18,Bhubaneswar,64,45,1446,Name_1445,,-1.7483101749040357,0,96,0.41
65,Hyderabad,62,66,1447,Name_1446,66,-1.2043013490045558,0,33,0.03
23,Bhubaneswar,INVALID,61,1448,Name_1447,97,-0.4995379715337222,0,35,0.31
85,Bhubaneswar,6,730,1449,Name_1448,68,-0.42218146561857933,0,INVALID,0.71
14,Hyderabad,64,30,1450,,47,-1.4447122968991546,0,55,0.51
89,,24,95,1451,Name_1450,26,0.5567257217138096,0,84,0.47
86,,29,3,1452,Name_1451,29,-1.795404986065471,1,440,0.91
,Mumbai,25,49,1453,Name_1452,15,-2.0019077285542064,0,450,
,Delhi,1,10,1454,Name_1453,81,-0.2329345955734943,0,15,0.95
60,,68,22,1455,Name_1454,81,-0.13548506312354874,0,92,
53,Hyderabad,48,84,1456,Name_1455,74,1.8228424872252076,0,INVALID,0.1
12,,78,60,1457,Name_1456,95,-1.4299847117187308,0,960,
10,Delhi,31,63,1458,Name_1457,69,-0.5303328995637687,0,63,0.12
19,Bhubaneswar,90,51,1459,Name_1458,32,-0.8603610276210125,0,55,0.76
64,Bhubaneswar,INVALID,12,1460,Name_1459,62,0.4697371293483946,0,68,0.11
,,85,,1461,Name_1460,23,0.677170866873322,0,36,0.78
50,Bhubaneswar,72,41,1462,,79,-2.0062514546143175,0,63,0.94
74,Hyderabad,36,49,1463,Name_1462,79,0.9826372561530443,0,,0.75
290,Mumbai,83,38,1464,Name_1463,51,-0.6252352465647594,0,32,0.24
460,Mumbai,38,77,1465,Name_1464,40,0.5149870577468928,0,57,
55,Bhubaneswar,86,,1466,Name_1465,93,0.5258272163009705,0,40,0.99
45,Bhubaneswar,50,39,1467,Name_1466,90,0.6475360749500074,0,45,0.39
31,Hyderabad,,INVALID,1468,Name_1467,14,0.884604163015829,0,,0.1
62,Delhi,30,52,1469,Name_1468,,-0.7966871392338747,0,83,
40,Bhubaneswar,,INVALID,1470,Name_1469,,1.374805045760017,0,71,0.5
82,Hyderabad,88,,1471,Name_1470,,-2.035955720652086,0,62,0.8
36,Hyderabad,8,INVALID,1472,Name_1471,85,-0.2772181146522593,0,INVALID,0.61
,Delhi,INVALID,,1473,,52,1.1814174067549743,0,34,INVALID
,,88,54,1474,INVALID,96,-0.6275780122058771,0,81,0.98
8,Hyderabad,96,10,1475,,,0.08404722574651553,0,98,0.45
8,Mumbai,84,51,1476,Name_1475,81,-0.45890198545786265,1,73,0.76
36,Delhi,7,54,1477,Name_1476,51,-0.8603907454800044,0,27,5.5
21,,71,,1478,Name_1477,3,2.520141574044471,1,70,
18,Mumbai,46,65,1479,Name_1478,83,-0.32009610906624875,0,19,0.89
9,Delhi,INVALID,29,1480,Name_1479,,-3.0552497979268307,0,11,0.04
64,Hyderabad,46,63,1481,Name_1480,280,-0.04954045244859996,0,76,INVALID
73,Mumbai,35,16,1482,,,-0.48353567687501775,0,45,0.35
47,Delhi,41,18,1483,,5,0.6096486298414358,0,49,0.09
16,Mumbai,7,11,1484,,51,1.210951685742734,0,600,0.27
19,Mumbai,21,,1485,Name_1484,54,-2.7408211531500433,0,20,0.76
81,Mumbai,,53,1486,Name_1485,41,0.49901049620638455,0,9,0.87
35,Hyderabad,39,24,1487,INVALID,INVALID,2.0483566649799196,0,65,0.82
54,Bhubaneswar,85,98,1488,Name_1487,8,0.5599609876665187,0,49,0.82
520,Delhi,12,24,1489,Name_1488,27,-0.5669541077659807,0,21,0.2
56,Hyderabad,77,5,1490,Name_1489,7,-0.23796728679847653,0,INVALID,
190,Hyderabad,62,69,1491,Name_1490,37,0.0021978098881102292,0,INVALID,0.64
81,Mumbai,53,34,1492,Name_1491,45,1.0536119110340985,0,5,0.53
,INVALID,26,22,1493,Name_1492,47,-0.8116178061337428,1,91,0.21
39,Hyderabad,3,82,1494,Name_1493,39,0.4069964397445351,0,,INVALID
52,Hyderabad,41,4,1495,Name_1494,48,1.7531364100160227,0,45,
21,Delhi,79,10,1496,Name_1495,98,-1.1572507637505631,0,80,0.84
54,Hyderabad,98,70,1497,Name_1496,50,1.004172641626855,0,44,0.34
32,Hyderabad,90,57,1498,Name_1497,80,-0.02756803891268352,0,20,0.07
29,Hyderabad,,60,1499,Name_1498,40,0.19729982341714508,0,27,0.4
1,Hyderabad,750,42,1500,INVALID,89,-1.444064746756849,0,29,0.45
,Bhubaneswar,34,63,1501,Name_1500,81,0.6123821582100433,0,5,0.87
23,Hyderabad,62,INVALID,1502,Name_1501,65,0.6001611690329758,0,INVALID,0.09
,Hyderabad,290,63,1503,Name_1502,21,-0.7281168241054825,0,,0.26
33,,54,26,1504,INVALID,86,-1.16667941091015,0,9,0.44
2,,5,96,1505,Name_1504,82,0.8142875379157959,0,41,0.13
88,Bhubaneswar,50,33,1506,INVALID,50,0.6643268866589024,0,99,INVALID
70,Delhi,93,93,1507,Name_1506,68,-0.04619609552310056,0,76,0.21
12,Hyderabad,45,32,1508,Name_1507,52,-1.3788810475635813,1,75,0.47
5,Mumbai,78,81,1509,Name_1508,9,-0.18046174412882274,0,11,0.13
74,Mumbai,82,19,1510,Name_1509,81,-1.7991868479249251,0,77,0.35
,Delhi,71,80,1511,Name_1510,64,0.004893051911684426,0,58,INVALID
86,Delhi,28,94,1512,INVALID,96,0.3277052612249301,1,16,
84,Delhi,52,73,1513,Name_1512,61,-0.14943981053054944,0,50,0.62
20,Mumbai,25,,1514,,250,-1.0693882470184766,1,21,0.63
26,Bhubaneswar,18,88,1515,Name_1514,47,-0.13679028134287197,0,25,0.36
50,Mumbai,31,36,1516,,19,0.4639020763456699,0,62,0.9
21,Delhi,48,78,1517,Name_1516,3,-0.5008824818193908,0,31,0.19
,Delhi,65,1,1518,Name_1517,12,0.1625392958033881,0,41,0.83
,Delhi,17,570,1519,Name_1518,94,-0.5674791687582432,1,10,
80,Hyderabad,32,66,1520,Name_1519,37,-1.0108951440545044,0,7,0.44
6,INVALID,39,74,1521,Name_1520,72,-0.19698505004105785,0,17,0.73
45,Mumbai,6,14,1522,,60,0.41127028428467116,0,16,0.19
52,Mumbai,44,82,1523,,75,0.5864893646714837,0,10,
49,Bhubaneswar,41,72,1524,Name_1523,4,-1.1792451003311992,0,80,0.96
22,Delhi,58,31,1525,Name_1524,35,0.7425075177258614,0,10,0.41
,Delhi,3,14,1526,Name_1525,86,0.8037460691969085,0,60,
4,INVALID,76,82,1527,Name_1526,2,1.0773125749911923,0,500,0.17
84,Bhubaneswar,INVALID,6,1528,Name_1527,,1.170752727173575,0,8,4.9
25,Mumbai,46,,1529,,,-0.17233053628392223,0,65,0.84
9,Hyderabad,17,,1530,Name_1529,53,-0.9303237170704819,1,1,0.7
,Hyderabad,42,81,1531,Name_1530,65,-0.7116265795676893,0,92,0.34
49,Mumbai,92,,1532,Name_1531,50,-0.3586551844745088,0,INVALID,0.57
3,Delhi,970,86,1533,Name_1532,49,-1.2409647402753912,0,55,0.98
66,,INVALID,98,1534,Name_1533,29,1.0814530902427573,0,110,0.57
2,Mumbai,89,24,1535,Name_1534,90,-0.6178911892563886,0,29,0.81
23,INVALID,78,69,1536,Name_1535,99,-0.8203362847190209,0,18,0.64
79,Delhi,79,43,1537,Name_1536,90,-0.21766420707526252,0,,
81,Delhi,80,4,1538,INVALID,23,-0.9750610479658715,0,21,0.76
21,Hyderabad,38,,1539,,73,0.6503119879487331,0,72,0.66
53,Delhi,24,7,1540,Name_1539,65,0.8924825022154927,1,68,0.94
76,Mumbai,2,53,1541,Name_1540,500,-1.1456383707430464,0,23,0.95
,Hyderabad,62,8,1542,Name_1541,34,-0.2640495637041159,0,50,0.12
,Delhi,96,65,1543,INVALID,70,-0.7503001766589403,0,750,0.02
52,,25,,1544,Name_1543,1,0.44968293197167203,0,92,
39,Delhi,49,15,1545,Name_1544,76,1.253484346345102,0,77,1
20,Hyderabad,95,93,1546,Name_1545,27,-0.7181373360818715,0,35,4.5
31,Delhi,71,43,1547,,47,1.65734692656419,0,24,0.02
73,Bhubaneswar,570,12,1548,Name_1547,,-0.5161350945617641,0,,0.59
62,Mumbai,INVALID,16,1549,Name_1548,47,-0.312417467618497,0,,0.24
51,Delhi,57,78,1550,Name_1549,41,-0.044790129275637636,0,71,0.05
,Delhi,23,66,1551,Name_1550,39,0.6415739612469539,0,41,0.49
69,Mumbai,76,9,1552,Name_1551,86,-0.8268893574231702,1,,0.64
58,Delhi,50,44,1553,Name_1552,70,-0.9690129037834079,0,INVALID,0.59
18,Mumbai,75,36,1554,Name_1553,60,-0.8290430442306798,0,9,1.3
38,Delhi,48,13,1555,Name_1554,42,-1.2695996882380867,1,19,0.56
INVALID,Delhi,11,,1556,Name_1555,,-0.227208643467855,0,,0.22
20,Hyderabad,2,,1557,Name_1556,70,0.24852413890863054,0,36,0.79
22,,19,23,1558,Name_1557,76,0.3327397521045333,0,1,2.9
72,Delhi,62,INVALID,1559,,53,-0.10510990489663813,0,67,0.69
45,Delhi,,57,1560,Name_1559,81,0.11995439152231994,1,83,0.43
43,Mumbai,25,33,1561,Name_1560,95,-0.26262389765620525,0,68,0.36
74,Delhi,43,24,1562,Name_1561,63,0.451938674490922,0,620,0.85
14,Delhi,66,31,1563,Name_1562,50,0.24584745956033743,0,98,0.22
72,Delhi,66,37,1564,Name_1563,4,-1.4072686660918567,0,81,INVALID
6,Mumbai,55,71,1565,,49,-0.5830358125024119,0,11,0.85
66,,62,66,1566,Name_1565,75,2.4725112624822327,0,13,0.21
68,Hyderabad,88,22,1567,Name_1566,4,0.01495851509536491,0,82,0.86
58,Hyderabad,11,8,1568,Name_1567,21,-0.8459769882800986,0,810,0.68
,Bhubaneswar,590,21,1569,Name_1568,44,-1.1655851696017174,0,93,0.8999999999999999
40,Bhubaneswar,,,1570,Name_1569,41,-0.3577511856868159,0,94,0.44
39,Delhi,96,63,1571,Name_1570,78,-0.5997065226376248,0,88,0
64,Delhi,2,6,1572,Name_1571,53,-1.0033009496721752,1,19,0.56
24,Delhi,970,96,1573,Name_1572,15,1.0434560623793716,0,28,0.5
31,Delhi,3,89,1574,Name_1573,37,-0.017677808182304678,0,INVALID,
60,Hyderabad,76,82,1575,INVALID,INVALID,0.3919183070689607,0,99,0.74
64,Delhi,12,78,1576,Name_1575,80,0.3306972195621209,0,10,0.61
66,Delhi,INVALID,53,1577,Name_1576,47,-0.2718338226137658,0,24,
,Hyderabad,86,21,1578,,,-1.5556609383615072,0,,
9,Hyderabad,730,29,1579,Name_1578,75,1.1078683854193343,0,23,0.27
18,Delhi,59,47,1580,Name_1579,4,1.6208679246820907,0,35,
55,Hyderabad,56,55,1581,,30,-2.4367634266537244,0,34,0.13
,,3,80,1582,Name_1581,69,-0.9813089221989538,0,12,0.96
19,Mumbai,83,9,1583,Name_1582,8,0.6207927553719935,0,33,0.23
INVALID,,56,96,1584,Name_1583,,-0.18174013542942824,1,6,0.44
,INVALID,16,4,1585,Name_1584,26,-2.0467322405947943,0,1,0.78
72,Mumbai,8,16,1586,Name_1585,67,-0.269060133350599,0,13,0.58
590,Hyderabad,1,90,1587,Name_1586,66,-1.0277709103020098,0,11,0.3
84,Bhubaneswar,66,75,1588,,9,0.21172382441740806,0,88,0.81
77,,500,51,1589,Name_1588,84,0.23068871075303735,1,60,0.01
3,INVALID,90,9,1590,Name_1589,,1.2670834793738268,1,14,INVALID
21,Mumbai,81,12,1591,Name_1590,51,1.7618383659748746,0,21,
77,Hyderabad,9,67,1592,Name_1591,87,-0.028931855579394154,0,91,0.58
42,INVALID,54,71,1593,INVALID,13,0.7556915437309902,0,40,0.41
64,Hyderabad,57,68,1594,Name_1593,81,-0.0793339841148944,0,62,0.39
41,,40,20,1595,,,-1.145424147515154,0,53,0.78
63,Mumbai,,54,1596,Name_1595,54,0.11110754887174656,0,51,0.61
35,,48,INVALID,1597,Name_1596,INVALID,3.0630398093500735,0,64,0.57
39,,26,98,1598,Name_1597,26,1.0414349988468454,1,62,
64,Bhubaneswar,28,53,1599,Name_1598,47,0.5109215817801118,0,73,0.74
21,Bhubaneswar,94,70,1600,Name_1599,250,1.0191106401757744,0,,2.8000000000000003
7,Mumbai,59,13,1601,Name_1600,INVALID,1.577201311295792,0,78,0.37
32,Hyderabad,65,77,1602,Name_1601,84,0.7623854999434295,0,25,0.6
49,Mumbai,60,95,1603,,110,0.47550925874161615,0,91,
30,Bhubaneswar,53,48,1604,Name_1603,33,-0.10605326938817011,0,64,0.78
52,Bhubaneswar,54,98,1605,,53,-0.7566522123634679,0,31,0.52
8,Bhubaneswar,,49,1606,Name_1605,86,-0.3451273938648939,0,35,0.68
4,,28,35,1607,Name_1606,37,0.5324521503379956,0,47,0.07
84,Mumbai,5,94,1608,Name_1607,94,0.9440958882303532,0,48,0.89
1,Delhi,79,60,1609,Name_1608,76,0.7033060946834478,0,96,
69,Hyderabad,44,70,1610,Name_1609,53,-1.5681582325448675,0,,0.92
24,Delhi,30,13,1611,Name_1610,79,-0.132092637713823,1,66,0.09
29,Mumbai,75,960,1612,INVALID,92,-1.6562845941294801,1,23,0.08
52,Hyderabad,13,1,1613,Name_1612,64,-0.8274254821584129,0,94,0.43
33,Hyderabad,INVALID,55,1614,Name_1613,INVALID,0.07215472269985151,0,50,
11,Bhubaneswar,57,39,1615,Name_1614,,-0.6423847047724278,0,69,0.26
58,Bhubaneswar,63,66,1616,Name_1615,60,2.3486288425641924,0,,0.96
5,Hyderabad,98,61,1617,Name_1616,,-0.8910350021974864,1,88,0.39
85,Delhi,39,70,1618,Name_1617,78,-0.4494137496306461,0,81,0.67
72,Mumbai,,21,1619,Name_1618,INVALID,1.190354097409607,0,53,0.01
73,Hyderabad,54,20,1620,Name_1619,,-0.3744982949504845,0,10,0.06
,Hyderabad,55,12,1621,,68,-0.229999104911979,0,INVALID,
83,Mumbai,7,60,1622,,930,0.08692808241071777,0,62,0.21
39,Hyderabad,68,330,1623,Name_1622,84,0.2850455006336127,0,690,0.81
62,,54,24,1624,Name_1623,56,1.4845137660134728,0,47,0.93
55,Bhubaneswar,38,36,1625,,INVALID,0.20610125220934566,0,60,0.58
41,Bhubaneswar,3,260,1626,Name_1625,60,0.007501938134643359,0,49,0.22
77,Hyderabad,92,96,1627,Name_1626,6,0.19867166886117849,0,31,0.65
74,Bhubaneswar,51,95,1628,Name_1627,INVALID,-0.6107390219800667,0,81,0.95
30,,9,32,1629,Name_1628,52,-0.7139193554684544,0,260,0
47,INVALID,48,50,1630,Name_1629,67,-1.638722082044363,0,81,0.35
48,INVALID,41,12,1631,Name_1630,12,-0.06533780296151138,0,77,INVALID
85,Mumbai,92,62,1632,Name_1631,35,2.233495457688855,1,7,0.61
9,Delhi,15,66,1633,Name_1632,21,0.1439018443843464,1,60,0.15
48,,6,52,1634,Name_1633,49,1.0766143524038285,0,12,0.34
16,Mumbai,96,70,1635,Name_1634,81,0.5081196691854829,1,30,0.47
87,,31,53,1636,Name_1635,12,-0.4535300779670643,0,50,INVALID
27,Delhi,39,56,1637,Name_1636,26,-0.7586216467063698,0,7,0.08
27,Bhubaneswar,,2,1638,Name_1637,63,-0.4183742738873512,0,,
69,Mumbai,90,83,1639,Name_1638,97,0.11103922139164014,0,5,0.16
10,Mumbai,86,50,1640,Name_1639,80,-1.2589674649828526,0,52,0.89
60,Mumbai,60,,1641,Name_1640,69,0.5235524685821266,0,8,0.28
74,Hyderabad,300,630,1642,Name_1641,21,0.45199061946462876,0,,0.51
68,Bhubaneswar,98,81,1643,Name_1642,2,-0.6437344285462362,1,24,7.4
48,Hyderabad,18,,1644,Name_1643,97,0.9931578835826221,0,89,0.78
12,Bhubaneswar,INVALID,58,1645,Name_1644,65,1.645526278048504,0,88,0.53
28,INVALID,73,INVALID,1646,Name_1645,81,-1.1030229280975092,0,14,0.45
INVALID,Bhubaneswar,68,,1647,Name_1646,33,2.0254350310740517,0,720,2.3000000000000003
87,Delhi,63,INVALID,1648,Name_1647,36,0.009220553718676822,0,35,0.44
59,Mumbai,1,74,1649,INVALID,31,0.4971354035546346,0,51,0.04
,,16,13,1650,Name_1649,5,-0.18222312021821618,0,92,0.18
6,Mumbai,62,54,1651,Name_1650,39,0.2570587497821599,1,17,0.13
16,,,89,1652,Name_1651,3,1.9439370157426796,0,44,0.01
58,Mumbai,,31,1653,Name_1652,,-0.7657732555322491,0,8,0.24
INVALID,Bhubaneswar,18,18,1654,INVALID,71,1.90037981749386,0,59,0.4
58,Hyderabad,INVALID,5,1655,Name_1654,77,0.4333163453559926,0,62,0.48
55,Delhi,,50,1656,Name_1655,60,0.9507365919176314,0,26,0.3
55,INVALID,95,21,1657,Name_1656,5,-0.6758468063693793,1,19,0.59
24,,,87,1658,,9,0.530558009189526,0,5,INVALID
4,Mumbai,83,55,1659,Name_1658,90,0.6380920770823114,1,12,0.18
66,Mumbai,7,INVALID,1660,Name_1659,34,1.094827234955933,0,13,0.91
34,Delhi,52,54,1661,Name_1660,,1.614196669356404,0,80,0.24
74,Delhi,,INVALID,1662,Name_1661,75,-1.624110533898867,0,,0.94
18,Bhubaneswar,86,180,1663,Name_1662,40,0.04382981575569416,1,38,4.2
22,Delhi,73,21,1664,Name_1663,94,-0.2693446126761391,0,INVALID,0.61
84,Mumbai,98,24,1665,Name_1664,6,0.8848136276006165,0,780,0.95
33,Bhubaneswar,88,,1666,Name_1665,65,1.5784162347909665,0,INVALID,0.17
42,Bhubaneswar,89,28,1667,,81,-0.7955906082648841,0,18,
,Hyderabad,95,77,1668,Name_1667,75,-1.8592094460675905,0,94,
63,Mumbai,37,INVALID,1669,Name_1668,36,1.4157229107805498,0,43,
74,Hyderabad,2,39,1670,Name_1669,610,-0.17436214022296248,0,,0.43
,Bhubaneswar,87,16,1671,Name_1670,84,1.4065416353125884,0,71,0.64
55,Delhi,INVALID,50,1672,Name_1671,,-0.9421850132191113,0,,0.58
27,Bhubaneswar,19,15,1673,Name_1672,82,-1.3676811551165278,0,55,0.38
19,,16,75,1674,,85,0.004514875115538694,1,11,0.55
40,,93,,1675,Name_1674,32,-0.16104367577067824,0,49,0.09
58,Hyderabad,26,450,1676,Name_1675,84,-1.30160664924194,0,91,INVALID
1,Mumbai,9,,1677,Name_1676,24,-0.42105461125361254,0,15,0.67
7,Delhi,41,31,1678,Name_1677,88,0.236466003299241,0,28,0.22
23,Delhi,99,98,1679,Name_1678,78,-0.21270557437137802,0,53,0.85
17,Mumbai,24,59,1680,INVALID,71,-0.13118117137185628,1,59,INVALID
85,Bhubaneswar,2,18,1681,Name_1680,530,-0.8948860366234296,1,INVALID,0.6
24,Delhi,90,14,1682,Name_1681,97,-0.16172200592549044,0,110,0.66
57,Bhubaneswar,32,96,1683,Name_1682,15,0.06247420375326598,0,17,0.76
65,Bhubaneswar,,46,1684,Name_1683,,-0.7186979149798696,0,31,0.63
78,,52,78,1685,Name_1684,63,-0.5234583935139514,0,75,0.77
46,Mumbai,740,21,1686,Name_1685,INVALID,-1.076062451911567,0,INVALID,INVALID
74,Delhi,46,60,1687,Name_1686,83,-0.4863234159312547,0,66,0.26
660,Mumbai,21,44,1688,Name_1687,95,-0.15197305400266786,0,42,0.18
58,Mumbai,35,57,1689,Name_1688,58,0.7571585123408128,0,37,0.54
30,Delhi,47,61,1690,,77,1.2221725036104134,0,83,0.89
32,Mumbai,98,56,1691,Name_1690,,0.018203624241252297,0,21,0.7
22,Mumbai,18,80,1692,Name_1691,,-2.555901598913818,1,98,0.83
4,Mumbai,86,38,1693,Name_1692,,0.6528757207980058,0,35,0.07
,Hyderabad,71,21,1694,Name_1693,94,0.39154605149693583,1,INVALID,0.74
67,Delhi,14,58,1695,Name_1694,84,-1.3502369703613746,0,56,0.82
220,Hyderabad,480,6,1696,Name_1695,11,0.5836871619656905,0,53,9.3
1,Mumbai,81,39,1697,Name_1696,,-0.23733932058683627,0,93,INVALID
17,Hyderabad,73,63,1698,Name_1697,84,-0.6096295272625228,0,23,0.77
45,Mumbai,90,15,1699,Name_1698,68,0.3256544065882012,1,31,0.75
31,Mumbai,80,,1700,Name_1699,80,-0.21137307735466304,0,44,
55,Mumbai,,,1701,Name_1700,6,0.39463779360253476,0,25,0.5
120,Hyderabad,,70,1702,,95,-0.890485975002593,0,84,0.09
12,Bhubaneswar,92,72,1703,INVALID,10,-0.007365273251692215,1,93,0.8
77,Bhubaneswar,88,21,1704,Name_1703,,0.321176483888101,0,12,0.29
65,INVALID,45,89,1705,Name_1704,75,-0.9567750754993449,0,93,0.98
18,Bhubaneswar,70,10,1706,Name_1705,,-0.039608329558997124,0,48,
34,,49,2,1707,Name_1706,57,1.0792500355262256,0,69,0.18
16,Hyderabad,54,180,1708,Name_1707,89,0.97071979013851,0,58,0.63
43,Bhubaneswar,86,40,1709,Name_1708,15,0.5028410456053515,0,18,INVALID
,Delhi,93,56,1710,,68,-1.4988144030624333,0,33,
86,,20,,1711,Name_1710,89,-1.9589018698597684,0,INVALID,0.38
19,,42,52,1712,Name_1711,,-1.018771484188549,0,34,
42,Bhubaneswar,7,40,1713,Name_1712,,-1.1637206682835168,0,48,0.46
15,Bhubaneswar,71,54,1714,Name_1713,16,-1.6316856256979604,0,4,0.68
16,Hyderabad,24,71,1715,Name_1714,66,-0.39784937908985346,0,30,0.63
INVALID,Delhi,11,13,1716,Name_1715,24,0.1597191656949087,1,7,0.94
55,Bhubaneswar,33,INVALID,1717,Name_1716,24,-0.13085401799028307,0,78,0.87
73,Mumbai,60,62,1718,Name_1717,INVALID,0.4606793876738214,0,2,
INVALID,Mumbai,26,45,1719,Name_1718,87,0.12449341374552203,0,62,0.79
,Delhi,82,83,1720,INVALID,95,0.6244163454625348,0,INVALID,0.72
,Delhi,13,560,1721,Name_1720,69,0.7491706245345298,0,24,0.58
64,Mumbai,24,,1722,Name_1721,9,0.6405296342772994,0,42,0.49
21,Mumbai,70,86,1723,Name_1722,99,-1.0178766878728036,0,96,0.29
56,Delhi,29,23,1724,Name_1723,10,0.34589472931228216,0,78,0.39
83,Bhubaneswar,,27,1725,Name_1724,79,-1.1316279197629031,0,82,0.11
67,,,55,1726,Name_1725,16,0.672906901937376,0,87,0.66
71,Mumbai,910,2,1727,Name_1726,81,-0.8262911800331088,0,16,INVALID
21,,53,41,1728,Name_1727,75,-1.407807414972865,0,74,1
,Hyderabad,44,21,1729,Name_1728,38,-0.5917642711393397,0,76,0.47
36,,,,1730,,44,-1.5157996115975008,0,27,0.22
,Delhi,19,55,1731,Name_1730,37,0.07670369534747973,0,49,
54,Delhi,39,91,1732,,24,-0.18110466850406737,0,82,
75,Delhi,66,15,1733,Name_1732,96,0.9064835700709543,0,INVALID,0.44
,Mumbai,17,,1734,Name_1733,490,-0.057386065208305755,0,75,0.87
16,Hyderabad,INVALID,29,1735,Name_1734,60,1.0004309163030245,0,72,0.21
36,Mumbai,,62,1736,Name_1735,46,1.3234729219442436,0,92,0.98
37,Bhubaneswar,84,23,1737,Name_1736,13,-0.2476376902740521,0,46,0.08
26,Delhi,12,77,1738,Name_1737,86,0.6526385012198496,0,42,9
4,Delhi,67,51,1739,Name_1738,4,0.8736538709242517,0,70,0.54
9,Bhubaneswar,930,71,1740,Name_1739,56,-0.17438279300499962,0,310,0.8
43,Mumbai,,79,1741,Name_1740,45,-1.9040840026058858,0,49,
27,Delhi,72,39,1742,Name_1741,86,-0.6687904744952982,0,INVALID,0.55
6,Mumbai,INVALID,36,1743,Name_1742,87,-0.6824991283495365,0,44,0.58
62,Hyderabad,INVALID,92,1744,Name_1743,12,0.37927958864876654,0,770,0.13
79,,82,63,1745,INVALID,27,-1.8927511450974066,0,43,
74,Hyderabad,450,24,1746,Name_1745,98,1.5672217273215496,1,76,0.94
45,Bhubaneswar,,,1747,Name_1746,63,-0.5057829979723091,0,23,0.52
66,INVALID,,49,1748,Name_1747,50,-0.9221189383210834,0,INVALID,0.9
15,Hyderabad,82,96,1749,,17,0.1087258120891233,0,57,0.54
INVALID,Delhi,59,48,1750,,79,0.38767045142503226,0,81,0.82
23,INVALID,83,57,1751,Name_1750,62,0.21568445333692224,0,65,0.4
53,,43,340,1752,Name_1751,11,-0.29607832638488485,0,1,0.54
65,Hyderabad,44,25,1753,Name_1752,66,-0.94225071893273,0,54,0.76
70,Delhi,4,60,1754,Name_1753,,0.8579876163156788,0,54,
61,Delhi,45,,1755,Name_1754,72,0.9040148922387112,0,21,0.63
71,Mumbai,70,55,1756,Name_1755,41,0.02329695790634689,0,19,0.68
77,Bhubaneswar,38,,1757,Name_1756,,-0.8651045952265313,0,81,
59,Mumbai,54,45,1758,Name_1757,31,0.9544586421388631,0,86,0.21
43,Mumbai,,INVALID,1759,Name_1758,12,-0.7057633817211336,0,41,0.82
88,Delhi,41,26,1760,Name_1759,43,1.1788938867609544,0,8,0.21
64,,,80,1761,Name_1760,93,-0.6400783461543094,0,31,0.76
66,Hyderabad,6,47,1762,Name_1761,98,1.0169196668316525,0,94,
36,Delhi,500,8,1763,Name_1762,66,0.7947275315119012,0,34,0.49
76,Hyderabad,59,4,1764,Name_1763,,-0.4961601976717333,0,22,0.66
49,INVALID,140,25,1765,Name_1764,70,0.24807220509183306,0,78,0.7
73,Hyderabad,47,80,1766,,16,0.8688253157750497,0,45,0.45
36,Delhi,72,9,1767,Name_1766,970,0.6448198178059066,0,INVALID,3.3000000000000003
200,Mumbai,77,14,1768,Name_1767,63,-1.1267807310663227,0,39,0.3
73,Bhubaneswar,64,82,1769,Name_1768,5,1.0738687460103153,0,44,0.95
42,Hyderabad,60,73,1770,Name_1769,68,-0.07944700001472764,0,7,0.87
88,Hyderabad,33,27,1771,Name_1770,34,-0.5917444364943841,0,79,0.55
,Hyderabad,61,46,1772,Name_1771,61,-0.5282608000401676,1,80,1.2
75,Hyderabad,INVALID,86,1773,Name_1772,14,0.8038121423950749,0,70,0.55
17,Delhi,99,270,1774,Name_1773,88,-0.6423343195689493,0,5,0.37
65,,85,28,1775,Name_1774,23,-0.5663898496321376,0,31,0.87
13,Delhi,28,62,1776,Name_1775,22,-0.26509407537122653,0,60,0.45
36,Bhubaneswar,61,89,1777,Name_1776,320,-0.50263573599717,0,90,0.41
82,Mumbai,12,19,1778,Name_1777,,-0.11900647223765502,0,51,0.28
8,Bhubaneswar,,86,1779,Name_1778,97,-0.013305310351582129,0,19,0.19
18,Delhi,49,79,1780,Name_1779,,0.6012056506219947,0,,0.7
60,Delhi,27,33,1781,Name_1780,52,-0.6222904114370321,0,61,0.1
18,Mumbai,930,670,1782,Name_1781,85,-1.2808898659549075,0,39,0.82
46,Delhi,64,99,1783,Name_1782,65,-1.1247912601950705,0,21,0.71
62,Mumbai,,,1784,Name_1783,56,0.8404761303121888,0,,0.43
73,Mumbai,39,40,1785,Name_1784,56,0.831614259310536,0,95,0.43
,INVALID,78,30,1786,INVALID,9,-0.04117943485983343,0,29,0.21
45,Delhi,5,95,1787,Name_1786,780,0.8924181744565827,1,,0.61
56,Hyderabad,8,7,1788,Name_1787,1,1.2953194951642968,0,78,0.51
89,Delhi,22,,1789,Name_1788,61,-0.4140149959664918,0,63,0.42
11,Hyderabad,28,99,1790,Name_1789,40,0.1136295155909637,0,91,0.88
,Hyderabad,60,65,1791,Name_1790,30,-0.00749340878541791,0,90,0.18
74,Delhi,62,17,1792,INVALID,90,-0.5373835548490449,0,49,0.77
21,Bhubaneswar,,5,1793,,,-1.1982777580698676,0,7,0.76
32,Bhubaneswar,8,44,1794,Name_1793,4,-1.5200233568251764,1,6,0.79
63,Hyderabad,7,10,1795,Name_1794,41,-0.8330837038825065,0,44,0.18
